ABC,MCMC,SMC
283.97789941269934,21.70560336642511,135.32691212888034
250.0,22.18754422848567,120.1709066359663
250.0,24.887410924734535,160.87801057247577
311.2031921319505,28.62456899514943,838.3148831730302
249.99999999999994,21.3719438939961,168.4489599604349
250.0,27.985884595799835,153.7848341447712
175.99076076613449,24.932040090453867,156.97999515618648
249.99999999999994,22.275346168464303,133.23928814504234
250.00000000000003,31.30401342068477,249.99999999999997
228.68830750303192,34.57775849368502,250.00000000000003
250.0,47.01796243611328,250.0
249.99999999999997,27.300794887533264,106.84719971092012
228.52401040122584,25.89610102016868,348.84429743623514
250.00000000000006,28.158959440179903,169.89684818834047
249.99999999999997,44.12518863534781,250.00000000000006
307.8676725197507,21.82536435533018,250.0
250.0,17.725327917942778,151.2825372390729
212.04366222241765,44.589533195611494,250.0
250.0,25.88580447637747,249.99999999999997
362.01655672161183,19.898425653884985,310.71394011476895
250.0,18.13584989234041,152.31146239208988
154.39667277183216,18.78705962299787,170.167817480857
249.99999999999997,41.205329666169234,256.57425994300695
320.01044560463515,27.89447908739799,161.66775172078962
250.0,29.347231279469945,245.15558725304766
249.99999999999997,35.421322494221386,146.57954617672328
250.0,85.6555194870958,82.64289157691739
250.0,31.85680386857957,332.9764375297909
250.0,16.354927421857198,175.35506380011952
250.0,30.84328372227463,150.05041154416955
250.0,32.736732195903784,125.64498653102595
249.99999999999997,44.35939525236614,250.00000000000006
196.75352588432878,25.268434395419582,286.38061392597905
250.00000000000006,40.439592133353074,104.49144457481057
250.0,47.516893497180845,89.14792083230921
250.0,23.81104312705023,96.97459649852962
249.99999999999994,24.127095935480632,138.63306733367935
249.99999999999994,18.006003357112274,356.4879039222797
250.0,32.305836253008465,147.42059819865273
250.0,18.89491416011012,146.83647384966704
250.0,27.307117725157973,113.54055756273004
205.2467745623211,24.415744583219578,110.78424708357596
235.40370535378923,16.54816741621627,236.8361752626107
250.0,46.7292559188379,250.0
250.0,23.65808617152701,429.97031264352495
235.24721882363187,26.726659394562304,179.4462124804184
249.99999999999994,18.16479692443444,208.07648833406907
249.99999999999997,25.816579008772255,250.00000000000003
240.51683524983446,39.1679852800856,250.00000000000006
250.0,16.859282119082096,96.9542547479301
250.0,14.012907794352724,250.00000000000003
250.00000000000003,27.751957178741954,265.9411238585769
250.0,42.12394230025613,96.14077761740577
250.00000000000003,26.136798216537912,141.8231635267237
250.0,24.315677704681928,315.3526930822066
250.0,38.34532641929858,154.68438505047786
250.0,29.19734773311642,226.09149443001945
264.65304558175205,24.82007186031815,0.0
242.75466094594037,25.586024819555472,250.00000000000006
250.00000000000003,19.520919927139417,163.26771823481644
250.0,37.379855749159105,119.7018495219838
250.0,27.604072868740325,101.87119652538996
250.0,53.858312015272816,196.68847952864598
236.6544190804576,58.434691184652884,124.26394936958044
280.9131786171766,51.07027949379728,110.30520017193984
250.00000000000006,41.76127003720419,266.04153700900815
249.99999999999997,21.88690604989778,93.69175226958673
249.99999999999997,25.01730772244461,193.77374306407697
250.00000000000006,33.041010268639845,111.41236892070907
250.0,33.176547570272504,68.94809343472669
250.0,83.92271018451589,249.99999999999997
250.0,26.092276754886676,171.59203164094572
250.0,18.41455813252618,108.04801830684657
250.0,36.15286767916653,140.03242955301926
250.0,27.802475985851128,250.00000000000003
234.70274765773786,27.296990024481858,0.0
277.6131311664129,45.75602021557387,95.2270425882761
233.49026714411298,12.81780498658346,249.99999999999997
250.0,27.528845034991292,266.0243453816282
312.2294023634197,48.25798309234503,202.07698587577624
260.8977637798992,21.341530907032514,136.66023575108585
250.00000000000006,25.823377092695956,109.81187548249756
248.9234686390683,27.150321798197474,228.17807189525342
249.99999999999994,30.22005915698756,249.99999999999997
261.4237287844331,36.392481976695855,92.60578959927705
250.0,40.28464616379248,110.57542048492785
250.0,26.255033689192537,249.99999999999994
250.0,20.72608119438994,174.71322010560706
245.3677804917923,21.42882301755156,85.78033792352572
250.00000000000003,26.058259532015835,152.27986272472842
250.0,40.58580725878404,317.46792902898767
239.78274439115955,33.93592926897854,118.34538995804527
250.0,21.642610619235477,95.27832076127075
133.06399901869744,17.490184079487086,250.0
249.99999999999994,24.628157017096473,106.27908179247667
250.0,31.55181302870394,160.11870078793646
275.4897534175082,33.612135783756266,134.90319806853705
188.97053123161925,35.94461638237623,122.74836999621607
250.00000000000006,37.710370622670666,249.99999999999997
279.87026568982037,35.73725195785029,123.74789664563352
250.0,40.25156671603645,118.14999978835303
250.0,25.286391816981983,120.67883487057762
249.99999999999997,28.85255766743851,97.52943748461618
250.0,47.116885682204135,250.0
250.00000000000003,14.900247120890146,105.09220266426782
250.00000000000003,25.168235843709354,118.42904761731458
250.0,30.376817479136978,276.0011781586375
364.78381845955414,14.105826473469426,249.99999999999994
250.0,30.85405754254152,242.86159642798754
250.0,29.036866078174633,139.055191945194
250.0,29.256277495445822,196.03586654757808
250.00000000000003,34.461030116215795,135.32480570841307
270.0131235992379,29.68343703891987,226.08547027642612
250.0,33.62565064136246,200.94129039815957
266.87308844739135,25.779667937338573,197.754698196574
250.0,18.45134709974542,170.379860805347
250.0,23.58893215644865,250.0
250.0,20.166617826907565,250.0
250.00000000000006,27.080267940680308,110.18587469505383
238.75431860201206,20.552901499662703,102.97306659014326
249.99999999999994,29.421680600331,249.99999999999994
220.61807371762671,23.768128816172894,128.98006665269884
250.0,18.768590444070014,131.63497679028632
275.57610276816143,87.69623245829982,136.35649275552183
250.0,21.441962933468183,250.0
250.0,40.22232503683075,100.08437480949902
250.0,20.18732731885379,250.0
249.99999999999997,28.259282754587204,116.94826421177453
249.99999999999997,39.48984333730615,244.56047675968634
250.0,58.242405949039835,213.67525528630142
250.00000000000003,30.039000468643728,205.9356307778691
352.1965308213163,40.1980414410132,250.0
250.0,20.214691255222476,140.20603531291502
250.0,22.74252343771332,132.70571185047396
264.1274319794691,18.35736938654136,92.83962518969324
249.99999999999997,30.671861682426446,206.26860981506826
249.99999999999997,28.428507342426087,102.87644431111042
237.3016061619463,32.37651995217445,208.03721825028782
1816.3383493990957,16.635715181965367,198.79079321557847
250.0,26.362479730519397,135.15995852192967
261.5000406829649,24.76439133713145,250.0
183.67107190564877,26.2003060701405,220.4756086976425
250.0,23.12267261010568,197.7809774622666
250.00000000000003,26.13286977193774,175.85282843454223
250.0,29.003823906659576,115.21806271608875
250.00000000000003,21.148495398275536,181.35278909179942
270.48506491498506,35.04014038515608,87.88849801078476
250.0,21.85933340044684,270.6508178142517
265.976856761461,33.44960229258465,150.40242730391526
191.75134468413268,26.44869876584179,238.7424141827213
250.0,20.716375027600936,143.88510309786503
250.0,23.633577957009145,197.95860881764418
250.00000000000003,18.206181057067646,132.39809230766483
269.8113329105312,20.71872105505973,189.98896923375005
288.1458211038183,48.20969285332499,132.40093882371013
205.12564112212388,41.309449079227306,162.88655030524106
250.00000000000006,49.52308766343526,208.3426932860284
250.0,33.08211148123548,260.11378739366415
384.13210946461476,24.344541778785604,158.8909860595151
249.99999999999997,26.29652714114223,200.98846084255274
249.99999999999997,24.447913942482188,249.99999999999997
250.0,30.00870767774029,137.844837203839
187.27247784815108,22.72539669311302,136.12909740425437
250.0,30.68254075900553,181.04346645350438
249.99999999999997,40.223754239810894,135.3171319972451
250.0,15.204457662654836,366.04031654827054
250.00000000000003,27.6335972880229,269.60662840762404
250.0,36.83808393752069,115.40251726925285
225.3377620666896,16.936765255224408,149.20275486678295
250.0,32.00510977460737,170.14749474053718
250.0,16.90992996515869,250.0
287.5010731095062,33.71074887866192,129.10103536832062
230.82287817950856,29.240053576544806,93.7345858045871
249.99999999999997,45.009004409421024,215.2369601922835
516.2519769220271,16.935314750613763,114.63894732889379
250.0,19.422600295960443,181.84059341841086
1484.3343177750814,34.36762192961175,266.9192418408423
690.418567177256,31.81947944765545,130.66312676331705
250.0,53.17729274988712,87.62125645562179
109.98348748867284,21.484508388605157,149.27234348786556
250.00000000000003,30.41346411882013,250.0
250.00000000000003,32.635109120726476,107.92187888197414
250.0,27.823404982823106,231.86908401621292
250.0,30.35920572474253,190.93795340713808
227.6464776969367,32.78244718965453,250.0
250.00000000000003,35.00571110033867,169.4400818120933
250.00000000000003,26.878458975390004,222.07212025309684
352.3181143664964,30.47138522297829,125.61232743032727
216.84539431379767,21.249768272331373,65.31555445335248
250.0,19.224453398365874,277.06696607266565
252.86586837558679,17.110041915342688,250.0
250.0,38.714691667400004,119.09878003568036
250.00000000000006,34.57802039213133,116.66346221892047
250.0,25.90521995849565,161.46860424761945
250.0,44.32420883725611,151.78708650159984
250.0,58.023063557413884,108.53044855493567
250.0,54.22810862609293,129.7924520939645
268.5177463280203,36.738361920931695,237.45848224484007
201.21407747061562,31.313399155827955,250.0
219.69398131117555,29.660034629228768,250.0
249.99999999999994,19.401763693467075,206.6067552469139
250.0,31.67479204665958,169.1652166487461
250.0,34.06566717376569,110.59007820693017
239.00978045966798,36.066891785446344,99.6416398500181
346.8542546311745,24.708932508344763,168.77574982821565
249.99999999999997,30.0760430916787,703.5372426185551
250.0,39.3151174971909,250.0
250.0,76.49608992506667,214.00775560554115
250.0,28.841115563364795,113.75435688323337
234.37313414065488,22.140082884981382,250.0
250.0,44.22484997418687,88.07134403085422
250.0,23.26126120677943,112.54062175463893
273.7615168580895,24.002326103476673,195.52158171902175
249.99999999999994,20.091580791501446,268.91468154374536
250.00000000000003,23.690259279309494,249.99999999999994
250.00000000000006,23.26729967362919,75.49755648094668
250.0,31.653039679369016,250.0
293.8665293877108,23.403144854736727,170.1948673384553
250.0,24.654116412536137,104.37722641195555
250.0,54.410306744887556,432.62187843524515
249.99999999999997,26.89442830090614,250.00000000000003
250.0,29.527334408688397,244.86378188495868
249.99999999999997,31.561276612967305,186.8322737130569
250.0,24.6374075219139,246.35369976277082
270.4691600339005,22.747637576770053,169.70592273794938
249.99999999999997,28.674609662671187,189.50208324919316
250.0,19.68031310478739,250.0
250.0,34.95055272661817,140.0103391606428
249.99999999999994,21.04295447404425,103.57936981865399
250.0,25.4029410432564,370.63327999235446
249.99999999999997,26.938924198525136,162.2220412369888
250.0,19.502495042156095,250.00000000000006
250.0,22.74249683585463,165.79932774804556
144.5389286656975,14.212100897288662,250.0
250.00000000000006,33.675553708944705,94.83846120615726
249.99999999999997,17.85576575068281,166.20266161751442
249.99999999999994,40.475981062320216,91.56274583698735
250.00000000000003,13.499242147530914,270.3638234025092
356.07749057547784,18.534043995819317,93.73323142984626
250.0,22.148860418537623,195.32338869523034
249.99999999999997,23.374036595678604,250.00000000000006
196.60519704733306,29.497586201778702,138.11240966558418
260.1618369469726,44.717880774739925,247.39725098306366
840.5825779497029,14.952763705261624,107.51332493193583
268.41337325351736,16.83765917791212,112.14560553351009
245.26672543493765,32.45135976591362,250.00000000000006
250.0,21.047768744233643,72.18264946489919
250.0,21.04979759475605,317.13774881946154
298.31501893566184,41.671135489539175,124.4996298789402
259.57399420122465,21.16692502741256,271.3270944796538
250.0,21.90618061323885,277.3632608646775
250.0,15.414354113390921,93.32594346160796
239.45496809054632,35.4777961053951,230.11578306315516
250.0,18.616318485065804,192.06523754063878
250.0,22.351137322084018,110.9354278458943
250.0,92.20640529006025,146.69504422159653
250.0,31.08981196191457,238.34020573558115
250.0,34.526640659090944,69.48657329605433
250.0,22.94231372649682,250.0
250.0,26.273019647056735,141.54007689476555
250.0,25.16342729286949,137.63852176808797
250.0,29.46388251266103,233.78582420119625
168.91427065758947,21.092101189454194,250.0
250.0,11.940311801091127,121.4950000094399
249.99999999999997,31.81333251894614,194.54217831386012
147.00354187355657,30.952858875715677,125.71288941767477
250.00000000000006,28.33399171669045,178.66550020833506
249.99999999999994,22.630330219431336,111.63439617146618
715.390632296672,15.761650829560033,150.80791196346337
250.0,23.77836367003223,159.8608472455654
250.0,28.595478648099576,250.0
274.4539763633059,46.173567898746256,261.593032385482
250.0,40.34743900874665,136.73476890075654
430.28739154599936,45.0714690756941,106.5577889875403
250.0,9.539206248220534,204.1210861085944
250.0,20.786456517232477,241.433467842362
250.0,17.098367814453884,0.0
250.0,25.01171072715527,116.34570984562075
249.99999999999997,36.75459105985651,165.49439192917154
249.99999999999994,33.53458975572746,168.44784747034794
250.0,26.393444913143348,305.0205071075309
250.0,25.928051083086373,250.0
250.0,21.537484701550515,93.31043690657661
219.47295007302768,30.49707150279137,131.7840939475447
250.00000000000003,16.667600183981094,124.76333745809342
943.7445708311706,38.527069158086576,228.94413709372972
198.2610660766561,27.498598549351378,105.29401369244529
249.99999999999991,24.435207400800547,268.79143001836286
250.0,30.77177768584184,249.99999999999997
250.0,24.39461249001451,73.43339098761982
250.0,22.065699555106352,108.59172500835473
237.28872964947948,37.410431518434365,126.85136429615352
183.34840876134578,31.822463080807204,144.94934489484643
250.0,21.740625828864964,388.09162264341296
250.00000000000006,19.496918609474136,122.03140867684014
278.86213274747877,47.4709994168264,250.0
249.99999999999997,18.766113974934612,255.5899490740673
250.0,26.830160686979532,231.59099222937
250.0,41.65867857784252,226.4955600401719
250.0,22.427778675298065,200.0875037138415
250.0,16.867055136467926,250.00000000000003
250.00000000000003,16.125753810756947,250.0
307.64419357959787,47.418040699090525,0.0
250.0,23.51179535004564,0.0
249.99999999999994,36.65776491381501,87.43386035280822
285.2809588338695,22.90146959340391,80.38324142865466
249.99999999999994,21.9727626731303,361.9956520107138
250.0,27.578218507437416,141.33160722353253
250.0,28.70286070365111,250.00000000000006
250.0,51.11259186923968,184.77671248234753
250.0,27.147357946238667,250.0
250.0,20.98303607920795,92.45566801265281
243.59779107413556,37.09584461112189,167.91566288385474
245.0614875153566,24.682592219324444,346.7500604920609
547.5445239280992,20.244097703513244,250.0
249.99999999999997,40.44421910626692,151.84619867229068
250.00000000000003,23.656026305431183,190.5297600744202
250.0,21.396645545516527,0.0
250.0,15.448881635326002,227.19321577388328
250.0,48.58911642446652,208.92040332738395
141.7471872248632,24.923460860144814,250.00000000000006
222.7206524117319,22.205549799059185,73.8212865934733
250.0,37.9915621885178,250.0
249.99999999999994,24.224466227584614,140.49253950997274
250.0,39.056452512611536,108.65237478591496
250.0,44.23191942059513,108.30512900822904
250.0,20.4925507303973,257.53587031782376
250.0,22.706569009076063,177.52437759072106
204.8250598739923,24.89098028932759,147.91639296485178
314.86576866562655,141.60807261251992,134.5204735276058
189.37518541555997,50.45926312221559,142.09909920081176
250.0,35.24509267314835,142.587519922397
250.0,58.40588345703814,250.0
249.99999999999997,27.456445651225458,255.5262651636223
249.99999999999994,24.025103946710907,253.08202191368963
250.0,23.439127737240618,190.18892866568711
296.32159668025395,21.557292223437447,140.4736560176138
279.58445685483576,31.018484858503356,249.99999999999994
311.1616739377396,22.568354343230673,184.39597487523696
220.4758385628266,25.24447715516911,202.53237426502858
250.0,25.362121752673247,190.68057395308819
