ABC,MCMC,SMC
0.302689,0.427087,0.331531
0.787074,0.430503,0.372793
1.050584,0.430531,0.330626
0.273889,0.432276,0.328558
0.229499,0.426841,0.328872
0.409214,0.426427,0.330716
0.522177,0.424942,0.334326
0.238291,0.424393,0.336196
0.388702,0.426734,0.346341
0.234078,0.4231,0.333824
0.406747,0.428632,0.339716
0.28471,0.508793,0.328868
0.391213,0.429219,0.347335
0.510541,0.428356,0.348623
0.508944,0.426233,0.363602
0.250742,0.429799,0.331549
0.255833,0.428138,0.327818
0.28095,0.428899,0.330768
0.43024,0.430272,0.364086
0.391423,0.426395,0.329758
0.230938,0.455886,0.328019
0.288372,0.458119,0.330699
0.200456,0.429255,0.364568
0.206345,0.424575,0.337712
0.359409,0.426184,0.383032
0.314231,0.455087,0.340361
0.476766,0.425235,0.325988
0.502123,0.456936,0.328555
0.214544,0.423904,0.375434
0.215891,0.425879,0.335822
0.20002,0.42768,0.329329
0.61786,0.426492,0.326513
0.343078,0.42679,0.343722
0.21772,0.427457,0.328282
2.878367,0.428437,0.332574
1.169017,0.428947,0.337522
0.396296,0.427997,0.37691
0.213021,0.42885,0.328965
0.263332,0.426377,0.327551
0.307623,0.430305,0.33965
0.250394,0.429012,0.329318
0.396005,0.425873,0.344613
0.248994,0.425515,0.335751
0.57423,0.428851,0.33299
0.317321,0.42732,0.343791
0.317365,0.431301,0.338178
0.263074,0.428467,0.331521
0.450582,0.42816,0.334635
0.272957,0.428704,0.327278
0.459762,0.460176,0.333307
0.349245,0.42819,0.342876
0.425341,0.427892,0.34188
0.564317,0.428112,0.330558
0.332048,0.423975,0.335246
0.472159,0.427202,0.325846
0.287099,0.425251,0.367677
0.498567,0.455504,0.327807
0.261006,0.428222,0.35852
0.417695,0.424908,0.333738
0.461186,0.4269,0.330697
0.243651,0.429857,0.331685
0.380814,0.429281,0.334845
0.294752,0.427802,0.334292
2.198065,0.432237,0.329772
0.266941,0.427092,0.332588
0.321343,0.430309,0.332547
0.688602,0.429877,0.332103
0.314448,0.429281,0.335446
0.321994,0.427864,0.331312
0.483047,0.429465,0.362408
0.292721,0.430558,0.363371
0.210346,0.429936,0.331453
0.240708,0.426247,0.33291
0.317405,0.429543,0.327471
0.244063,0.42725,0.333955
0.267745,0.430155,0.329385
0.391007,0.43005,0.324778
0.260109,0.429568,0.325188
0.401442,0.507493,0.330022
0.406031,0.427843,0.363017
0.37107,0.428641,0.330412
0.364093,0.427738,0.326596
0.500655,0.426533,0.374923
0.425803,0.425612,0.334182
0.22085,0.457942,0.327316
0.457812,0.428685,0.332619
0.413619,0.426729,0.330183
1.102282,0.429009,0.334288
0.260875,0.427948,0.326342
0.257197,0.428173,0.333993
0.483161,0.425651,0.360419
0.256003,0.427547,0.373391
0.431356,0.428921,0.329361
0.286301,0.426926,0.330876
0.183424,0.42633,0.370756
0.449196,0.427242,0.330447
0.321343,0.430943,0.32986
3.833573,0.427888,0.332092
0.205026,0.539603,0.333985
0.326883,0.427547,0.328915
0.49771,0.428421,0.333396
0.273993,0.426736,0.326645
0.372638,0.426058,0.340119
0.510286,0.423819,0.325165
1.39572,0.427629,0.359696
1.094743,0.45385,0.336827
